track_id,reference,artist_id,reference_group_id,artist_group_id,match_status,source_url,license_title,license_url,raw_license_title,raw_track_title,raw_artist_name,raw_artist_id,track_date_created,track_date_recorded,tta_count,echoes_paths_json,generators_json,genres_json,echoes_revision,metadata_status,review_reasons,provenance_status
22473,Food and War - Ergo Phizmiz,129,fma:22473,fma_artist:129,exact,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/02_Food-and-War,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,Food and War,Ergo Phizmiz,129,12/19/2009 03:57:49 PM,,16,"[""TTA/acestep/Food_and_War_Ergo_Phizmiz_acestep_TTA_001.mp3"", ""TTA/audioldm/Food_and_War_Ergo_Phizmiz_audioldm_TTA_001.mp3"", ""TTA/brev/Food_and_War_Ergo_Phizmiz_brev_TTA_001.mp3"", ""TTA/brev/Food_and_War_Ergo_Phizmiz_brev_TTA_002.mp3"", ""TTA/diffrhythm/Food_and_War_Ergo_Phizmiz_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Food_and_War_Ergo_Phizmiz_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Food_and_War_Ergo_Phizmiz_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Food_and_War_Ergo_Phizmiz_mubert_TTA_001.mp3"", ""TTA/musicgen/Food_and_War_Ergo_Phizmiz_musicgen_TTA_001.wav"", ""TTA/producer/Food_and_War_Ergo_Phizmiz_producer_TTA_001.mp3"", ""TTA/songgen/Food_and_War_Ergo_Phizmiz_songgen_TTA_001.mp3"", ""TTA/stableaudio/Food_and_War_Ergo_Phizmiz_stableaudio_TTA_001.mp3"", ""TTA/suno/Food_and_War_Ergo_Phizmiz_suno_TTA_001.mp3"", ""TTA/suno/Food_and_War_Ergo_Phizmiz_suno_TTA_002.mp3"", ""TTA/udio/Food_and_War_Ergo_Phizmiz_udio_TTA_001.mp3"", ""TTA/udio/Food_and_War_Ergo_Phizmiz_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Pop""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
22474,John the Baby - Ergo Phizmiz,129,fma:22474,fma_artist:129,exact,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/03_John-the-Baby,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,John the Baby,Ergo Phizmiz,129,12/19/2009 03:57:51 PM,,16,"[""TTA/acestep/John_the_Baby_Ergo_Phizmiz_acestep_TTA_001.mp3"", ""TTA/audioldm/John_the_Baby_Ergo_Phizmiz_audioldm_TTA_001.mp3"", ""TTA/brev/John_the_Baby_Ergo_Phizmiz_brev_TTA_001.mp3"", ""TTA/brev/John_the_Baby_Ergo_Phizmiz_brev_TTA_002.mp3"", ""TTA/diffrhythm/John_the_Baby_Ergo_Phizmiz_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/John_the_Baby_Ergo_Phizmiz_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/John_the_Baby_Ergo_Phizmiz_elevenlabs_TTA_002.mp3"", ""TTA/mubert/John_the_Baby_Ergo_Phizmiz_mubert_TTA_001.mp3"", ""TTA/musicgen/John_the_Baby_Ergo_Phizmiz_musicgen_TTA_001.wav"", ""TTA/producer/John_the_Baby_Ergo_Phizmiz_producer_TTA_001.mp3"", ""TTA/songgen/John_the_Baby_Ergo_Phizmiz_songgen_TTA_001.mp3"", ""TTA/stableaudio/John_the_Baby_Ergo_Phizmiz_stableaudio_TTA_001.mp3"", ""TTA/suno/John_the_Baby_Ergo_Phizmiz_suno_TTA_001.mp3"", ""TTA/suno/John_the_Baby_Ergo_Phizmiz_suno_TTA_002.mp3"", ""TTA/udio/John_the_Baby_Ergo_Phizmiz_udio_TTA_001.mp3"", ""TTA/udio/John_the_Baby_Ergo_Phizmiz_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Pop""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
22475,On My Mind - Ergo Phizmiz,129,fma:22475,fma_artist:129,exact,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/04_On-My-Mind,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,On My Mind,Ergo Phizmiz,129,12/19/2009 03:57:51 PM,,16,"[""TTA/acestep/On_My_Mind_Ergo_Phizmiz_acestep_TTA_001.mp3"", ""TTA/audioldm/On_My_Mind_Ergo_Phizmiz_audioldm_TTA_001.mp3"", ""TTA/brev/On_My_Mind_Ergo_Phizmiz_brev_TTA_001.mp3"", ""TTA/brev/On_My_Mind_Ergo_Phizmiz_brev_TTA_002.mp3"", ""TTA/diffrhythm/On_My_Mind_Ergo_Phizmiz_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/On_My_Mind_Ergo_Phizmiz_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/On_My_Mind_Ergo_Phizmiz_elevenlabs_TTA_002.mp3"", ""TTA/mubert/On_My_Mind_Ergo_Phizmiz_mubert_TTA_001.mp3"", ""TTA/musicgen/On_My_Mind_Ergo_Phizmiz_musicgen_TTA_001.wav"", ""TTA/producer/On_My_Mind_Ergo_Phizmiz_producer_TTA_001.mp3"", ""TTA/songgen/On_My_Mind_Ergo_Phizmiz_songgen_TTA_001.mp3"", ""TTA/stableaudio/On_My_Mind_Ergo_Phizmiz_stableaudio_TTA_001.mp3"", ""TTA/suno/On_My_Mind_Ergo_Phizmiz_suno_TTA_001.mp3"", ""TTA/suno/On_My_Mind_Ergo_Phizmiz_suno_TTA_002.mp3"", ""TTA/udio/On_My_Mind_Ergo_Phizmiz_udio_TTA_001.mp3"", ""TTA/udio/On_My_Mind_Ergo_Phizmiz_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Pop""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
22476,Music For an Underground Circu - Ergo Phizmiz,129,fma:22476,fma_artist:129,exact,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/05_Music-for-an-Underground-Circus,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,Music For an Underground Circu,Ergo Phizmiz,129,12/19/2009 03:57:52 PM,,17,"[""TTA/acestep/Music_For_an_Underground_Circu_Ergo_Phizmiz_acestep_TTA_001.mp3"", ""TTA/audioldm/Music_For_an_Underground_Circu_Ergo_Phizmiz_audioldm_TTA_001.mp3"", ""TTA/brev/Music_For_an_Underground_Circu_Ergo_Phizmiz_brev_TTA_001.mp3"", ""TTA/brev/Music_For_an_Underground_Circu_Ergo_Phizmiz_brev_TTA_002.mp3"", ""TTA/diffrhythm/Music_For_an_Underground_Circu_Ergo_Phizmiz_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Music_For_an_Underground_Circu_Ergo_Phizmiz_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Music_For_an_Underground_Circu_Ergo_Phizmiz_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Music_For_an_Underground_Circu_Ergo_Phizmiz_mubert_TTA_001.mp3"", ""TTA/musicgen/Music_For_an_Underground_Circu_Ergo_Phizmiz_musicgen_TTA_001.wav"", ""TTA/producer/Music_For_an_Underground_Circu_Ergo_Phizmiz_producer_TTA_001.mp3"", ""TTA/producer/Music_For_an_Underground_Circu_Ergo_Phizmiz_producer_TTA_002.mp3"", ""TTA/songgen/Music_For_an_Underground_Circu_Ergo_Phizmiz_songgen_TTA_001.mp3"", ""TTA/stableaudio/Music_For_an_Underground_Circu_Ergo_Phizmiz_stableaudio_TTA_001.mp3"", ""TTA/suno/Music_For_an_Underground_Circu_Ergo_Phizmiz_suno_TTA_001.mp3"", ""TTA/suno/Music_For_an_Underground_Circu_Ergo_Phizmiz_suno_TTA_002.mp3"", ""TTA/udio/Music_For_an_Underground_Circu_Ergo_Phizmiz_udio_TTA_001.mp3"", ""TTA/udio/Music_For_an_Underground_Circu_Ergo_Phizmiz_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Pop""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
22478,Something Dirty - Ergo Phizmiz,129,fma:22478,fma_artist:129,exact,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/07_Something-Dirty,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,Something Dirty,Ergo Phizmiz,129,12/19/2009 03:57:53 PM,,16,"[""TTA/acestep/Something_Dirty_Ergo_Phizmiz_acestep_TTA_001.mp3"", ""TTA/audioldm/Something_Dirty_Ergo_Phizmiz_audioldm_TTA_001.mp3"", ""TTA/brev/Something_Dirty_Ergo_Phizmiz_brev_TTA_001.mp3"", ""TTA/brev/Something_Dirty_Ergo_Phizmiz_brev_TTA_002.mp3"", ""TTA/diffrhythm/Something_Dirty_Ergo_Phizmiz_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Something_Dirty_Ergo_Phizmiz_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Something_Dirty_Ergo_Phizmiz_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Something_Dirty_Ergo_Phizmiz_mubert_TTA_001.mp3"", ""TTA/musicgen/Something_Dirty_Ergo_Phizmiz_musicgen_TTA_001.wav"", ""TTA/producer/Something_Dirty_Ergo_Phizmiz_producer_TTA_001.mp3"", ""TTA/songgen/Something_Dirty_Ergo_Phizmiz_songgen_TTA_001.mp3"", ""TTA/stableaudio/Something_Dirty_Ergo_Phizmiz_stableaudio_TTA_001.mp3"", ""TTA/suno/Something_Dirty_Ergo_Phizmiz_suno_TTA_001.mp3"", ""TTA/suno/Something_Dirty_Ergo_Phizmiz_suno_TTA_002.mp3"", ""TTA/udio/Something_Dirty_Ergo_Phizmiz_udio_TTA_001.mp3"", ""TTA/udio/Something_Dirty_Ergo_Phizmiz_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Pop""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
22479,Mandrill - Ergo Phizmiz,129,fma:22479,fma_artist:129,exact,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/08_Mandrill,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,Mandrill,Ergo Phizmiz,129,12/19/2009 03:57:54 PM,,16,"[""TTA/acestep/Mandrill_Ergo_Phizmiz_acestep_TTA_001.mp3"", ""TTA/audioldm/Mandrill_Ergo_Phizmiz_audioldm_TTA_001.mp3"", ""TTA/brev/Mandrill_Ergo_Phizmiz_brev_TTA_001.mp3"", ""TTA/brev/Mandrill_Ergo_Phizmiz_brev_TTA_002.mp3"", ""TTA/diffrhythm/Mandrill_Ergo_Phizmiz_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Mandrill_Ergo_Phizmiz_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Mandrill_Ergo_Phizmiz_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Mandrill_Ergo_Phizmiz_mubert_TTA_001.mp3"", ""TTA/musicgen/Mandrill_Ergo_Phizmiz_musicgen_TTA_001.wav"", ""TTA/producer/Mandrill_Ergo_Phizmiz_producer_TTA_001.mp3"", ""TTA/songgen/Mandrill_Ergo_Phizmiz_songgen_TTA_001.mp3"", ""TTA/stableaudio/Mandrill_Ergo_Phizmiz_stableaudio_TTA_001.mp3"", ""TTA/suno/Mandrill_Ergo_Phizmiz_suno_TTA_001.mp3"", ""TTA/suno/Mandrill_Ergo_Phizmiz_suno_TTA_002.mp3"", ""TTA/udio/Mandrill_Ergo_Phizmiz_udio_TTA_001.mp3"", ""TTA/udio/Mandrill_Ergo_Phizmiz_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Pop""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
22480,Celia - Ergo Phizmiz,129,fma:22480,fma_artist:129,exact,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/09_Celia,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,Celia,Ergo Phizmiz,129,12/19/2009 03:57:54 PM,,16,"[""TTA/acestep/Celia_Ergo_Phizmiz_acestep_TTA_001.mp3"", ""TTA/audioldm/Celia_Ergo_Phizmiz_audioldm_TTA_001.mp3"", ""TTA/brev/Celia_Ergo_Phizmiz_brev_TTA_001.mp3"", ""TTA/brev/Celia_Ergo_Phizmiz_brev_TTA_002.mp3"", ""TTA/diffrhythm/Celia_Ergo_Phizmiz_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Celia_Ergo_Phizmiz_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Celia_Ergo_Phizmiz_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Celia_Ergo_Phizmiz_mubert_TTA_001.mp3"", ""TTA/musicgen/Celia_Ergo_Phizmiz_musicgen_TTA_001.wav"", ""TTA/producer/Celia_Ergo_Phizmiz_producer_TTA_001.mp3"", ""TTA/songgen/Celia_Ergo_Phizmiz_songgen_TTA_001.mp3"", ""TTA/stableaudio/Celia_Ergo_Phizmiz_stableaudio_TTA_001.mp3"", ""TTA/suno/Celia_Ergo_Phizmiz_suno_TTA_001.mp3"", ""TTA/suno/Celia_Ergo_Phizmiz_suno_TTA_002.mp3"", ""TTA/udio/Celia_Ergo_Phizmiz_udio_TTA_001.mp3"", ""TTA/udio/Celia_Ergo_Phizmiz_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Pop""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
22481,The Sandman - Ergo Phizmiz,129,fma:22481,fma_artist:129,exact,http://freemusicarchive.org/music/Ergo_Phizmiz/Live_in_Warsaw/10_The-Sandman,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,The Sandman,Ergo Phizmiz,129,12/19/2009 03:57:54 PM,,6,"[""TTA/acestep/The_Sandman_Ergo_Phizmiz_acestep_TTA_001.mp3"", ""TTA/audioldm/The_Sandman_Ergo_Phizmiz_audioldm_TTA_001.mp3"", ""TTA/diffrhythm/The_Sandman_Ergo_Phizmiz_diffrhythm_TTA_001.mp3"", ""TTA/musicgen/The_Sandman_Ergo_Phizmiz_musicgen_TTA_001.wav"", ""TTA/songgen/The_Sandman_Ergo_Phizmiz_songgen_TTA_001.mp3"", ""TTA/stableaudio/The_Sandman_Ergo_Phizmiz_stableaudio_TTA_001.mp3""]","[""acestep"", ""audioldm"", ""diffrhythm"", ""musicgen"", ""songgen"", ""stableaudio""]","[""Pop""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
39607,Unexpected Little Happenings - UltraCat,9403,fma:39607,fma_artist:9403,exact,http://freemusicarchive.org/music/UltraCat/Disco_High/ultracat_-_03_-_unexpected_little_happenings,Creative Commons Attribution,http://creativecommons.org/licenses/by/3.0/,Creative Commons Attribution,Unexpected Little Happenings,UltraCat,9403,11/23/2010 02:58:44 PM,,5,"[""TTA/acestep/Unexpected_Little_Happenings_UltraCat_acestep_TTA_001.mp3"", ""TTA/audioldm/Unexpected_Little_Happenings_UltraCat_audioldm_TTA_001.mp3"", ""TTA/diffrhythm/Unexpected_Little_Happenings_UltraCat_diffrhythm_TTA_001.mp3"", ""TTA/musicgen/Unexpected_Little_Happenings_UltraCat_musicgen_TTA_001.wav"", ""TTA/songgen/Unexpected_Little_Happenings_UltraCat_songgen_TTA_001.mp3""]","[""acestep"", ""audioldm"", ""diffrhythm"", ""musicgen"", ""songgen""]","[""Electronic""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
42372,Only Instrumental - Broke For Free,9067,fma:42372,fma_artist:9067,exact,http://freemusicarchive.org/music/Broke_For_Free/Directionless_EP/Broke_For_Free_-_Directionless_EP_-_06_Only_Instrumental,Creative Commons Attribution,http://creativecommons.org/licenses/by/3.0/,Creative Commons Attribution,Only Instrumental,Broke For Free,9067,1/18/2011 08:05:14 AM,,16,"[""TTA/acestep/Only_Instrumental_Broke_For_Free_acestep_TTA_001.mp3"", ""TTA/audioldm/Only_Instrumental_Broke_For_Free_audioldm_TTA_001.mp3"", ""TTA/brev/Only_Instrumental_Broke_For_Free_brev_TTA_001.mp3"", ""TTA/brev/Only_Instrumental_Broke_For_Free_brev_TTA_002.mp3"", ""TTA/diffrhythm/Only_Instrumental_Broke_For_Free_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Only_Instrumental_Broke_For_Free_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Only_Instrumental_Broke_For_Free_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Only_Instrumental_Broke_For_Free_mubert_TTA_001.mp3"", ""TTA/musicgen/Only_Instrumental_Broke_For_Free_musicgen_TTA_001.wav"", ""TTA/producer/Only_Instrumental_Broke_For_Free_producer_TTA_001.mp3"", ""TTA/songgen/Only_Instrumental_Broke_For_Free_songgen_TTA_001.mp3"", ""TTA/stableaudio/Only_Instrumental_Broke_For_Free_stableaudio_TTA_001.mp3"", ""TTA/suno/Only_Instrumental_Broke_For_Free_suno_TTA_001.mp3"", ""TTA/suno/Only_Instrumental_Broke_For_Free_suno_TTA_002.mp3"", ""TTA/udio/Only_Instrumental_Broke_For_Free_udio_TTA_001.mp3"", ""TTA/udio/Only_Instrumental_Broke_For_Free_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Electronic""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
42377,Night Owl - Broke For Free,9067,fma:42377,fma_artist:9067,exact,http://freemusicarchive.org/music/Broke_For_Free/Directionless_EP/Broke_For_Free_-_Directionless_EP_-_01_Night_Owl,Creative Commons Attribution,http://creativecommons.org/licenses/by/3.0/,Creative Commons Attribution,Night Owl,Broke For Free,9067,1/18/2011 12:05:20 PM,,16,"[""TTA/acestep/Night_Owl_Broke_For_Free_acestep_TTA_001.mp3"", ""TTA/audioldm/Night_Owl_Broke_For_Free_audioldm_TTA_001.mp3"", ""TTA/brev/Night_Owl_Broke_For_Free_brev_TTA_001.mp3"", ""TTA/brev/Night_Owl_Broke_For_Free_brev_TTA_002.mp3"", ""TTA/diffrhythm/Night_Owl_Broke_For_Free_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Night_Owl_Broke_For_Free_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Night_Owl_Broke_For_Free_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Night_Owl_Broke_For_Free_mubert_TTA_001.mp3"", ""TTA/musicgen/Night_Owl_Broke_For_Free_musicgen_TTA_001.wav"", ""TTA/producer/Night_Owl_Broke_For_Free_producer_TTA_001.mp3"", ""TTA/songgen/Night_Owl_Broke_For_Free_songgen_TTA_001.mp3"", ""TTA/stableaudio/Night_Owl_Broke_For_Free_stableaudio_TTA_001.mp3"", ""TTA/suno/Night_Owl_Broke_For_Free_suno_TTA_001.mp3"", ""TTA/suno/Night_Owl_Broke_For_Free_suno_TTA_002.mp3"", ""TTA/udio/Night_Owl_Broke_For_Free_udio_TTA_001.mp3"", ""TTA/udio/Night_Owl_Broke_For_Free_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Electronic""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
45101,Straw Fields - Rolemusic,10397,fma:45101,fma_artist:10397,exact,http://freemusicarchive.org/music/Rolemusic/Straw_Fields/03_rolemusic_-_straw_fields,Attribution,http://creativecommons.org/licenses/by/4.0/,Attribution,Straw Fields,Rolemusic,10397,3/08/2011 08:45:55 AM,,16,"[""TTA/acestep/Straw_Fields_Rolemusic_acestep_TTA_001.mp3"", ""TTA/audioldm/Straw_Fields_Rolemusic_audioldm_TTA_001.mp3"", ""TTA/brev/Straw_Fields_Rolemusic_brev_TTA_001.mp3"", ""TTA/brev/Straw_Fields_Rolemusic_brev_TTA_002.mp3"", ""TTA/diffrhythm/Straw_Fields_Rolemusic_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Straw_Fields_Rolemusic_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Straw_Fields_Rolemusic_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Straw_Fields_Rolemusic_mubert_TTA_001.mp3"", ""TTA/musicgen/Straw_Fields_Rolemusic_musicgen_TTA_001.wav"", ""TTA/producer/Straw_Fields_Rolemusic_producer_TTA_001.mp3"", ""TTA/songgen/Straw_Fields_Rolemusic_songgen_TTA_001.mp3"", ""TTA/stableaudio/Straw_Fields_Rolemusic_stableaudio_TTA_001.mp3"", ""TTA/suno/Straw_Fields_Rolemusic_suno_TTA_001.mp3"", ""TTA/suno/Straw_Fields_Rolemusic_suno_TTA_002.mp3"", ""TTA/udio/Straw_Fields_Rolemusic_udio_TTA_001.mp3"", ""TTA/udio/Straw_Fields_Rolemusic_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Electronic""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
47071,All of Us - Eric Skiff,10779,fma:47071,fma_artist:10779,exact,http://freemusicarchive.org/music/Eric_Skiff/Resistor_Anthems/eric_skiff_-_04_-_all_of_us,Creative Commons Attribution,http://creativecommons.org/licenses/by/3.0/,Creative Commons Attribution,All of Us,Eric Skiff,10779,4/19/2011 03:11:07 PM,,16,"[""TTA/acestep/All_of_Us_Eric_Skiff_acestep_TTA_001.mp3"", ""TTA/audioldm/All_of_Us_Eric_Skiff_audioldm_TTA_001.mp3"", ""TTA/brev/All_of_Us_Eric_Skiff_brev_TTA_001.mp3"", ""TTA/brev/All_of_Us_Eric_Skiff_brev_TTA_002.mp3"", ""TTA/diffrhythm/All_of_Us_Eric_Skiff_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/All_of_Us_Eric_Skiff_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/All_of_Us_Eric_Skiff_elevenlabs_TTA_002.mp3"", ""TTA/mubert/All_of_Us_Eric_Skiff_mubert_TTA_001.mp3"", ""TTA/musicgen/All_of_Us_Eric_Skiff_musicgen_TTA_001.wav"", ""TTA/producer/All_of_Us_Eric_Skiff_producer_TTA_001.mp3"", ""TTA/songgen/All_of_Us_Eric_Skiff_songgen_TTA_001.mp3"", ""TTA/stableaudio/All_of_Us_Eric_Skiff_stableaudio_TTA_001.mp3"", ""TTA/suno/All_of_Us_Eric_Skiff_suno_TTA_001.mp3"", ""TTA/suno/All_of_Us_Eric_Skiff_suno_TTA_002.mp3"", ""TTA/udio/All_of_Us_Eric_Skiff_udio_TTA_001.mp3"", ""TTA/udio/All_of_Us_Eric_Skiff_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Electronic""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
52628,Vanishing Horizon - Jason Shaw,11679,fma:52628,fma_artist:11679,exact,http://freemusicarchive.org/music/Jason_Shaw/Audionautix_Tech_Urban_Dance/TU-VanishingHorizon,Attribution 3.0 United States,http://creativecommons.org/licenses/by/3.0/us/,Attribution 3.0 United States,Vanishing Horizon,Jason Shaw,11679,8/17/2011 02:49:32 PM,,16,"[""TTA/acestep/Vanishing_Horizon_Jason_Shaw_acestep_TTA_001.mp3"", ""TTA/audioldm/Vanishing_Horizon_Jason_Shaw_audioldm_TTA_001.mp3"", ""TTA/brev/Vanishing_Horizon_Jason_Shaw_brev_TTA_001.mp3"", ""TTA/brev/Vanishing_Horizon_Jason_Shaw_brev_TTA_002.mp3"", ""TTA/diffrhythm/Vanishing_Horizon_Jason_Shaw_diffrhythm_TTA_001.mp3"", ""TTA/elevenlabs/Vanishing_Horizon_Jason_Shaw_elevenlabs_TTA_001.mp3"", ""TTA/elevenlabs/Vanishing_Horizon_Jason_Shaw_elevenlabs_TTA_002.mp3"", ""TTA/mubert/Vanishing_Horizon_Jason_Shaw_mubert_TTA_001.mp3"", ""TTA/musicgen/Vanishing_Horizon_Jason_Shaw_musicgen_TTA_001.wav"", ""TTA/producer/Vanishing_Horizon_Jason_Shaw_producer_TTA_001.mp3"", ""TTA/songgen/Vanishing_Horizon_Jason_Shaw_songgen_TTA_001.mp3"", ""TTA/stableaudio/Vanishing_Horizon_Jason_Shaw_stableaudio_TTA_001.mp3"", ""TTA/suno/Vanishing_Horizon_Jason_Shaw_suno_TTA_001.mp3"", ""TTA/suno/Vanishing_Horizon_Jason_Shaw_suno_TTA_002.mp3"", ""TTA/udio/Vanishing_Horizon_Jason_Shaw_udio_TTA_001.mp3"", ""TTA/udio/Vanishing_Horizon_Jason_Shaw_udio_TTA_002.mp3""]","[""acestep"", ""audioldm"", ""brev"", ""diffrhythm"", ""elevenlabs"", ""mubert"", ""musicgen"", ""producer"", ""songgen"", ""stableaudio"", ""suno"", ""udio""]","[""Electronic""]",14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2,metadata_complete,,unverified
